StockCode,Week,Forecast_Units,Overall_Source,Overall_Model,Forecast_Revenue,Forecast_GrossProfit
21253,2012-02-06,1.0,Statistical,Naive,2.8386956521739135,1.1468347826086962
21253,2012-02-13,1.0,Statistical,Naive,2.8386956521739135,1.1468347826086962
21253,2012-02-20,1.0,Statistical,Naive,2.8386956521739135,1.1468347826086962
21253,2012-02-27,1.0,Statistical,Naive,2.8386956521739135,1.1468347826086962
21255,2011-12-12,0.0,Statistical,Naive,0.0,0.0
21255,2011-12-19,0.0,Statistical,Naive,0.0,0.0
21255,2011-12-26,0.0,Statistical,Naive,0.0,0.0
21255,2012-01-02,0.0,Statistical,Naive,0.0,0.0
21255,2012-01-09,0.0,Statistical,Naive,0.0,0.0
21255,2012-01-16,0.0,Statistical,Naive,0.0,0.0
21255,2012-01-23,0.0,Statistical,Naive,0.0,0.0
21255,2012-01-30,0.0,Statistical,Naive,0.0,0.0
21255,2012-02-06,0.0,Statistical,Naive,0.0,0.0
21255,2012-02-13,0.0,Statistical,Naive,0.0,0.0
21255,2012-02-20,0.0,Statistical,Naive,0.0,0.0
21255,2012-02-27,0.0,Statistical,Naive,0.0,0.0
21256,2011-12-12,0.0,Statistical,Naive,0.0,0.0
21256,2011-12-19,0.0,Statistical,Naive,0.0,0.0
21256,2011-12-26,0.0,Statistical,Naive,0.0,0.0
21256,2012-01-02,0.0,Statistical,Naive,0.0,0.0
21256,2012-01-09,0.0,Statistical,Naive,0.0,0.0
21256,2012-01-16,0.0,Statistical,Naive,0.0,0.0
21256,2012-01-23,0.0,Statistical,Naive,0.0,0.0
21256,2012-01-30,0.0,Statistical,Naive,0.0,0.0
21256,2012-02-06,0.0,Statistical,Naive,0.0,0.0
21256,2012-02-13,0.0,Statistical,Naive,0.0,0.0
21256,2012-02-20,0.0,Statistical,Naive,0.0,0.0
21256,2012-02-27,0.0,Statistical,Naive,0.0,0.0
21257,2011-12-12,2.75,Statistical,MA4,22.03282258064516,8.085909274193547
21257,2011-12-19,2.75,Statistical,MA4,22.03282258064516,8.085909274193547
21257,2011-12-26,2.75,Statistical,MA4,22.03282258064516,8.085909274193547
21257,2012-01-02,2.75,Statistical,MA4,22.03282258064516,8.085909274193547
21257,2012-01-09,2.75,Statistical,MA4,22.03282258064516,8.085909274193547
21257,2012-01-16,2.75,Statistical,MA4,22.03282258064516,8.085909274193547
21257,2012-01-23,2.75,Statistical,MA4,22.03282258064516,8.085909274193547
21257,2012-01-30,2.75,Statistical,MA4,22.03282258064516,8.085909274193547
21257,2012-02-06,2.75,Statistical,MA4,22.03282258064516,8.085909274193547
21257,2012-02-13,2.75,Statistical,MA4,22.03282258064516,8.085909274193547
21257,2012-02-20,2.75,Statistical,MA4,22.03282258064516,8.085909274193547
21257,2012-02-27,2.75,Statistical,MA4,22.03282258064516,8.085909274193547
21258,2011-12-12,3.640748647540111,ML,RandomForest,46.91832782084941,15.764563002136937
21258,2011-12-19,0.509890980877679,ML,RandomForest,6.57096507057065,2.2078449435663803
21258,2011-12-26,0.2695639339995443,ML,RandomForest,3.4738704174521278,1.1672208196824938
21258,2012-01-02,3.3197351803225708,ML,RandomForest,42.78142726881697,14.37456398863608
21258,2012-01-09,3.455434477411477,ML,RandomForest,44.530184110401706,14.962146468340945
21258,2012-01-16,3.718390215834811,ML,RandomForest,47.91889471146322,16.100753580905266
21258,2012-01-23,3.828921911791407,ML,RandomForest,49.343316677255864,16.57935950878719
21258,2012-01-30,4.460249630882667,ML,RandomForest,57.479236993184934,19.31302957670965
21258,2012-02-06,4.658878806710104,ML,RandomForest,60.038971182073105,20.173100529014977
21258,2012-02-13,4.2611507817318035,ML,RandomForest,54.91345012417776,18.450924923258107
21258,2012-02-20,4.465358168400265,ML,RandomForest,57.54507071617421,19.335149714445432
21258,2012-02-27,4.849409348165305,ML,RandomForest,62.49433826980629,20.99810412453405
21259,2011-12-12,4.125587933619731,Statistical,Croston,24.31014545023167,7.85197070102815
21259,2011-12-19,4.125587933619731,Statistical,Croston,24.31014545023167,7.85197070102815
21259,2011-12-26,4.125587933619731,Statistical,Croston,24.31014545023167,7.85197070102815
21259,2012-01-02,4.125587933619731,Statistical,Croston,24.31014545023167,7.85197070102815
21259,2012-01-09,4.125587933619731,Statistical,Croston,24.31014545023167,7.85197070102815
21259,2012-01-16,4.125587933619731,Statistical,Croston,24.31014545023167,7.85197070102815
21259,2012-01-23,4.125587933619731,Statistical,Croston,24.31014545023167,7.85197070102815
21259,2012-01-30,4.125587933619731,Statistical,Croston,24.31014545023167,7.85197070102815
21259,2012-02-06,4.125587933619731,Statistical,Croston,24.31014545023167,7.85197070102815
21259,2012-02-13,4.125587933619731,Statistical,Croston,24.31014545023167,7.85197070102815
21259,2012-02-20,4.125587933619731,Statistical,Croston,24.31014545023167,7.85197070102815
21259,2012-02-27,4.125587933619731,Statistical,Croston,24.31014545023167,7.85197070102815
21260,2011-12-12,1.0,Statistical,Naive,3.2363013698630136,0.970890410958904
21260,2011-12-19,1.0,Statistical,Naive,3.2363013698630136,0.970890410958904
21260,2011-12-26,1.0,Statistical,Naive,3.2363013698630136,0.970890410958904
21260,2012-01-02,1.0,Statistical,Naive,3.2363013698630136,0.970890410958904
21260,2012-01-09,1.0,Statistical,Naive,3.2363013698630136,0.970890410958904
21260,2012-01-16,1.0,Statistical,Naive,3.2363013698630136,0.970890410958904
21260,2012-01-23,1.0,Statistical,Naive,3.2363013698630136,0.970890410958904
21260,2012-01-30,1.0,Statistical,Naive,3.2363013698630136,0.970890410958904
21260,2012-02-06,1.0,Statistical,Naive,3.2363013698630136,0.970890410958904
21260,2012-02-13,1.0,Statistical,Naive,3.2363013698630136,0.970890410958904
21260,2012-02-20,1.0,Statistical,Naive,3.2363013698630136,0.970890410958904
21260,2012-02-27,1.0,Statistical,Naive,3.2363013698630136,0.970890410958904
21261,2011-12-12,2.0,Statistical,MA4,10.99090909090909,5.253654545454545
21261,2011-12-19,2.0,Statistical,MA4,10.99090909090909,5.253654545454545
21261,2011-12-26,2.0,Statistical,MA4,10.99090909090909,5.253654545454545
21261,2012-01-02,2.0,Statistical,MA4,10.99090909090909,5.253654545454545
21261,2012-01-09,2.0,Statistical,MA4,10.99090909090909,5.253654545454545
21261,2012-01-16,2.0,Statistical,MA4,10.99090909090909,5.253654545454545
21261,2012-01-23,2.0,Statistical,MA4,10.99090909090909,5.253654545454545
21261,2012-01-30,2.0,Statistical,MA4,10.99090909090909,5.253654545454545
21261,2012-02-06,2.0,Statistical,MA4,10.99090909090909,5.253654545454545
21261,2012-02-13,2.0,Statistical,MA4,10.99090909090909,5.253654545454545
21261,2012-02-20,2.0,Statistical,MA4,10.99090909090909,5.253654545454545
21261,2012-02-27,2.0,Statistical,MA4,10.99090909090909,5.253654545454545
21262,2011-12-12,1.0,Statistical,Naive,4.026923076923077,1.7598153846153846
21262,2011-12-19,1.0,Statistical,Naive,4.026923076923077,1.7598153846153846
21262,2011-12-26,1.0,Statistical,Naive,4.026923076923077,1.7598153846153846
21262,2012-01-02,1.0,Statistical,Naive,4.026923076923077,1.7598153846153846
21262,2012-01-09,1.0,Statistical,Naive,4.026923076923077,1.7598153846153846
21262,2012-01-16,1.0,Statistical,Naive,4.026923076923077,1.7598153846153846
21262,2012-01-23,1.0,Statistical,Naive,4.026923076923077,1.7598153846153846
21262,2012-01-30,1.0,Statistical,Naive,4.026923076923077,1.7598153846153846
21262,2012-02-06,1.0,Statistical,Naive,4.026923076923077,1.7598153846153846
21262,2012-02-13,1.0,Statistical,Naive,4.026923076923077,1.7598153846153846
21262,2012-02-20,1.0,Statistical,Naive,4.026923076923077,1.7598153846153846
21262,2012-02-27,1.0,Statistical,Naive,4.026923076923077,1.7598153846153846
21263,2011-12-12,5.610260870309617,Statistical,SES,12.980103559034522,5.1141608022596
21263,2011-12-19,5.610260870309617,Statistical,SES,12.980103559034522,5.1141608022596
21263,2011-12-26,5.610260870309617,Statistical,SES,12.980103559034522,5.1141608022596
21263,2012-01-02,5.610260870309617,Statistical,SES,12.980103559034522,5.1141608022596
21263,2012-01-09,5.610260870309617,Statistical,SES,12.980103559034522,5.1141608022596
21263,2012-01-16,5.610260870309617,Statistical,SES,12.980103559034522,5.1141608022596
21263,2012-01-23,5.610260870309617,Statistical,SES,12.980103559034522,5.1141608022596
21263,2012-01-30,5.610260870309617,Statistical,SES,12.980103559034522,5.1141608022596
21263,2012-02-06,5.610260870309617,Statistical,SES,12.980103559034522,5.1141608022596
21263,2012-02-13,5.610260870309617,Statistical,SES,12.980103559034522,5.1141608022596
21263,2012-02-20,5.610260870309617,Statistical,SES,12.980103559034522,5.1141608022596
21263,2012-02-27,5.610260870309617,Statistical,SES,12.980103559034522,5.1141608022596
21264,2011-12-12,7.0,Statistical,MA8,20.65,7.785399999999996
21264,2011-12-19,7.0,Statistical,MA8,20.65,7.785399999999996
21264,2011-12-26,7.0,Statistical,MA8,20.65,7.785399999999996
21264,2012-01-02,7.0,Statistical,MA8,20.65,7.785399999999996
21264,2012-01-09,7.0,Statistical,MA8,20.65,7.785399999999996
21264,2012-01-16,7.0,Statistical,MA8,20.65,7.785399999999996
21264,2012-01-23,7.0,Statistical,MA8,20.65,7.785399999999996
21264,2012-01-30,7.0,Statistical,MA8,20.65,7.785399999999996
21264,2012-02-06,7.0,Statistical,MA8,20.65,7.785399999999996
21264,2012-02-13,7.0,Statistical,MA8,20.65,7.785399999999996
21264,2012-02-20,7.0,Statistical,MA8,20.65,7.785399999999996
21264,2012-02-27,7.0,Statistical,MA8,20.65,7.785399999999996
21268,2011-12-12,0.0,Statistical,Naive,0.0,0.0
21268,2011-12-19,0.0,Statistical,Naive,0.0,0.0
21268,2011-12-26,0.0,Statistical,Naive,0.0,0.0
21268,2012-01-02,0.0,Statistical,Naive,0.0,0.0
21268,2012-01-09,0.0,Statistical,Naive,0.0,0.0
21268,2012-01-16,0.0,Statistical,Naive,0.0,0.0
21268,2012-01-23,0.0,Statistical,Naive,0.0,0.0
21268,2012-01-30,0.0,Statistical,Naive,0.0,0.0
21268,2012-02-06,0.0,Statistical,Naive,0.0,0.0
21268,2012-02-13,0.0,Statistical,Naive,0.0,0.0
21268,2012-02-20,0.0,Statistical,Naive,0.0,0.0
21268,2012-02-27,0.0,Statistical,Naive,0.0,0.0
21269,2011-12-12,0.0,Statistical,Naive,0.0,0.0
21269,2011-12-19,0.0,Statistical,Naive,0.0,0.0
21269,2011-12-26,0.0,Statistical,Naive,0.0,0.0
21269,2012-01-02,0.0,Statistical,Naive,0.0,0.0
21269,2012-01-09,0.0,Statistical,Naive,0.0,0.0
21269,2012-01-16,0.0,Statistical,Naive,0.0,0.0
21269,2012-01-23,0.0,Statistical,Naive,0.0,0.0
21269,2012-01-30,0.0,Statistical,Naive,0.0,0.0
21269,2012-02-06,0.0,Statistical,Naive,0.0,0.0
21269,2012-02-13,0.0,Statistical,Naive,0.0,0.0
21269,2012-02-20,0.0,Statistical,Naive,0.0,0.0
21269,2012-02-27,0.0,Statistical,Naive,0.0,0.0
21272,2011-12-12,0.0,Statistical,Naive,0.0,0.0
21272,2011-12-19,0.0,Statistical,Naive,0.0,0.0
21272,2011-12-26,0.0,Statistical,Naive,0.0,0.0
21272,2012-01-02,0.0,Statistical,Naive,0.0,0.0
21272,2012-01-09,0.0,Statistical,Naive,0.0,0.0
21272,2012-01-16,0.0,Statistical,Naive,0.0,0.0
21272,2012-01-23,0.0,Statistical,Naive,0.0,0.0
21272,2012-01-30,0.0,Statistical,Naive,0.0,0.0
21272,2012-02-06,0.0,Statistical,Naive,0.0,0.0
21272,2012-02-13,0.0,Statistical,Naive,0.0,0.0
21272,2012-02-20,0.0,Statistical,Naive,0.0,0.0
21272,2012-02-27,0.0,Statistical,Naive,0.0,0.0
21274,2011-12-12,0.0,Statistical,Naive,0.0,0.0
21274,2011-12-19,0.0,Statistical,Naive,0.0,0.0
21274,2011-12-26,0.0,Statistical,Naive,0.0,0.0
21274,2012-01-02,0.0,Statistical,Naive,0.0,0.0
21274,2012-01-09,0.0,Statistical,Naive,0.0,0.0
21274,2012-01-16,0.0,Statistical,Naive,0.0,0.0
21274,2012-01-23,0.0,Statistical,Naive,0.0,0.0
21274,2012-01-30,0.0,Statistical,Naive,0.0,0.0
21274,2012-02-06,0.0,Statistical,Naive,0.0,0.0
21274,2012-02-13,0.0,Statistical,Naive,0.0,0.0
21274,2012-02-20,0.0,Statistical,Naive,0.0,0.0
21274,2012-02-27,0.0,Statistical,Naive,0.0,0.0
21275,2011-12-12,0.0,Statistical,Naive,0.0,0.0
21275,2011-12-19,0.0,Statistical,Naive,0.0,0.0
21275,2011-12-26,0.0,Statistical,Naive,0.0,0.0
21275,2012-01-02,0.0,Statistical,Naive,0.0,0.0
21275,2012-01-09,0.0,Statistical,Naive,0.0,0.0
21275,2012-01-16,0.0,Statistical,Naive,0.0,0.0
21275,2012-01-23,0.0,Statistical,Naive,0.0,0.0
21275,2012-01-30,0.0,Statistical,Naive,0.0,0.0
21275,2012-02-06,0.0,Statistical,Naive,0.0,0.0
21275,2012-02-13,0.0,Statistical,Naive,0.0,0.0
21275,2012-02-20,0.0,Statistical,Naive,0.0,0.0
21275,2012-02-27,0.0,Statistical,Naive,0.0,0.0
21277,2011-12-12,0.0,Statistical,SeasonalNaive52,0.0,0.0
21277,2011-12-19,0.0,Statistical,SeasonalNaive52,0.0,0.0
21277,2011-12-26,0.0,Statistical,SeasonalNaive52,0.0,0.0
21277,2012-01-02,1.0,Statistical,SeasonalNaive52,21.813636363636363,9.009081818181818
21277,2012-01-09,0.0,Statistical,SeasonalNaive52,0.0,0.0
21277,2012-01-16,0.0,Statistical,SeasonalNaive52,0.0,0.0
21277,2012-01-23,0.0,Statistical,SeasonalNaive52,0.0,0.0
21277,2012-01-30,0.0,Statistical,SeasonalNaive52,0.0,0.0
21277,2012-02-06,0.0,Statistical,SeasonalNaive52,0.0,0.0
21277,2012-02-13,0.0,Statistical,SeasonalNaive52,0.0,0.0
21277,2012-02-20,1.0,Statistical,SeasonalNaive52,21.813636363636363,9.009081818181818
21277,2012-02-27,0.0,Statistical,SeasonalNaive52,0.0,0.0
21278,2011-12-12,0.0,Statistical,Naive,0.0,0.0
21278,2011-12-19,0.0,Statistical,Naive,0.0,0.0
21278,2011-12-26,0.0,Statistical,Naive,0.0,0.0
21278,2012-01-02,0.0,Statistical,Naive,0.0,0.0
21278,2012-01-09,0.0,Statistical,Naive,0.0,0.0
21278,2012-01-16,0.0,Statistical,Naive,0.0,0.0
21278,2012-01-23,0.0,Statistical,Naive,0.0,0.0
21278,2012-01-30,0.0,Statistical,Naive,0.0,0.0
21278,2012-02-06,0.0,Statistical,Naive,0.0,0.0
21278,2012-02-13,0.0,Statistical,Naive,0.0,0.0
21278,2012-02-20,0.0,Statistical,Naive,0.0,0.0
21278,2012-02-27,0.0,Statistical,Naive,0.0,0.0
21279,2011-12-12,0.0,Statistical,Naive,0.0,0.0
21279,2011-12-19,0.0,Statistical,Naive,0.0,0.0
21279,2011-12-26,0.0,Statistical,Naive,0.0,0.0
21279,2012-01-02,0.0,Statistical,Naive,0.0,0.0
21279,2012-01-09,0.0,Statistical,Naive,0.0,0.0
21279,2012-01-16,0.0,Statistical,Naive,0.0,0.0
21279,2012-01-23,0.0,Statistical,Naive,0.0,0.0
21279,2012-01-30,0.0,Statistical,Naive,0.0,0.0
21279,2012-02-06,0.0,Statistical,Naive,0.0,0.0
21279,2012-02-13,0.0,Statistical,Naive,0.0,0.0
21279,2012-02-20,0.0,Statistical,Naive,0.0,0.0
21279,2012-02-27,0.0,Statistical,Naive,0.0,0.0
21280,2011-12-12,0.0,Statistical,Naive,0.0,0.0
21280,2011-12-19,0.0,Statistical,Naive,0.0,0.0
21280,2011-12-26,0.0,Statistical,Naive,0.0,0.0
21280,2012-01-02,0.0,Statistical,Naive,0.0,0.0
21280,2012-01-09,0.0,Statistical,Naive,0.0,0.0
21280,2012-01-16,0.0,Statistical,Naive,0.0,0.0
21280,2012-01-23,0.0,Statistical,Naive,0.0,0.0
21280,2012-01-30,0.0,Statistical,Naive,0.0,0.0
21280,2012-02-06,0.0,Statistical,Naive,0.0,0.0
21280,2012-02-13,0.0,Statistical,Naive,0.0,0.0
21280,2012-02-20,0.0,Statistical,Naive,0.0,0.0
21280,2012-02-27,0.0,Statistical,Naive,0.0,0.0
21281,2011-12-12,0.0,Statistical,Naive,0.0,0.0
21281,2011-12-19,0.0,Statistical,Naive,0.0,0.0
21281,2011-12-26,0.0,Statistical,Naive,0.0,0.0
21281,2012-01-02,0.0,Statistical,Naive,0.0,0.0
21281,2012-01-09,0.0,Statistical,Naive,0.0,0.0
21281,2012-01-16,0.0,Statistical,Naive,0.0,0.0
21281,2012-01-23,0.0,Statistical,Naive,0.0,0.0
21281,2012-01-30,0.0,Statistical,Naive,0.0,0.0
21281,2012-02-06,0.0,Statistical,Naive,0.0,0.0
21281,2012-02-13,0.0,Statistical,Naive,0.0,0.0
21281,2012-02-20,0.0,Statistical,Naive,0.0,0.0
21281,2012-02-27,0.0,Statistical,Naive,0.0,0.0
21282,2011-12-12,0.0,Statistical,Naive,0.0,0.0
21282,2011-12-19,0.0,Statistical,Naive,0.0,0.0
21282,2011-12-26,0.0,Statistical,Naive,0.0,0.0
21282,2012-01-02,0.0,Statistical,Naive,0.0,0.0
21282,2012-01-09,0.0,Statistical,Naive,0.0,0.0
21282,2012-01-16,0.0,Statistical,Naive,0.0,0.0
21282,2012-01-23,0.0,Statistical,Naive,0.0,0.0
21282,2012-01-30,0.0,Statistical,Naive,0.0,0.0
21282,2012-02-06,0.0,Statistical,Naive,0.0,0.0
21282,2012-02-13,0.0,Statistical,Naive,0.0,0.0
21282,2012-02-20,0.0,Statistical,Naive,0.0,0.0
21282,2012-02-27,0.0,Statistical,Naive,0.0,0.0
21283,2011-12-12,0.0,Statistical,Naive,0.0,0.0
21283,2011-12-19,0.0,Statistical,Naive,0.0,0.0
21283,2011-12-26,0.0,Statistical,Naive,0.0,0.0
21283,2012-01-02,0.0,Statistical,Naive,0.0,0.0
21283,2012-01-09,0.0,Statistical,Naive,0.0,0.0
21283,2012-01-16,0.0,Statistical,Naive,0.0,0.0
21283,2012-01-23,0.0,Statistical,Naive,0.0,0.0
21283,2012-01-30,0.0,Statistical,Naive,0.0,0.0
21283,2012-02-06,0.0,Statistical,Naive,0.0,0.0
21283,2012-02-13,0.0,Statistical,Naive,0.0,0.0
21283,2012-02-20,0.0,Statistical,Naive,0.0,0.0
21283,2012-02-27,0.0,Statistical,Naive,0.0,0.0
21284,2011-12-12,36.0,Statistical,Naive,47.77714285714285,16.529657142857136
21284,2011-12-19,36.0,Statistical,Naive,47.77714285714285,16.529657142857136
21284,2011-12-26,36.0,Statistical,Naive,47.77714285714285,16.529657142857136
21284,2012-01-02,36.0,Statistical,Naive,47.77714285714285,16.529657142857136
21284,2012-01-09,36.0,Statistical,Naive,47.77714285714285,16.529657142857136
21284,2012-01-16,36.0,Statistical,Naive,47.77714285714285,16.529657142857136
21284,2012-01-23,36.0,Statistical,Naive,47.77714285714285,16.529657142857136
21284,2012-01-30,36.0,Statistical,Naive,47.77714285714285,16.529657142857136
21284,2012-02-06,36.0,Statistical,Naive,47.77714285714285,16.529657142857136
21284,2012-02-13,36.0,Statistical,Naive,47.77714285714285,16.529657142857136
21284,2012-02-20,36.0,Statistical,Naive,47.77714285714285,16.529657142857136
21284,2012-02-27,36.0,Statistical,Naive,47.77714285714285,16.529657142857136
21285,2011-12-12,108.0,Statistical,Naive,182.6496,62.648640000000015
21285,2011-12-19,108.0,Statistical,Naive,182.6496,62.648640000000015
21285,2011-12-26,108.0,Statistical,Naive,182.6496,62.648640000000015
21285,2012-01-02,108.0,Statistical,Naive,182.6496,62.648640000000015
21285,2012-01-09,108.0,Statistical,Naive,182.6496,62.648640000000015
21285,2012-01-16,108.0,Statistical,Naive,182.6496,62.648640000000015
21285,2012-01-23,108.0,Statistical,Naive,182.6496,62.648640000000015
21285,2012-01-30,108.0,Statistical,Naive,182.6496,62.648640000000015
21285,2012-02-06,108.0,Statistical,Naive,182.6496,62.648640000000015
21285,2012-02-13,108.0,Statistical,Naive,182.6496,62.648640000000015
21285,2012-02-20,108.0,Statistical,Naive,182.6496,62.648640000000015
21285,2012-02-27,108.0,Statistical,Naive,182.6496,62.648640000000015
21286,2011-12-12,48.0,Statistical,Naive,83.136,30.346944
21286,2011-12-19,48.0,Statistical,Naive,83.136,30.346944
21286,2011-12-26,48.0,Statistical,Naive,83.136,30.346944
21286,2012-01-02,48.0,Statistical,Naive,83.136,30.346944
21286,2012-01-09,48.0,Statistical,Naive,83.136,30.346944
21286,2012-01-16,48.0,Statistical,Naive,83.136,30.346944
21286,2012-01-23,48.0,Statistical,Naive,83.136,30.346944
21286,2012-01-30,48.0,Statistical,Naive,83.136,30.346944
21286,2012-02-06,48.0,Statistical,Naive,83.136,30.346944
21286,2012-02-13,48.0,Statistical,Naive,83.136,30.346944
21286,2012-02-20,48.0,Statistical,Naive,83.136,30.346944
21286,2012-02-27,48.0,Statistical,Naive,83.136,30.346944
21287,2011-12-12,10.212890687556907,Statistical,Croston,6.842636760663129,2.751012321538246
21287,2011-12-19,10.212890687556907,Statistical,Croston,6.842636760663129,2.751012321538246
21287,2011-12-26,10.212890687556907,Statistical,Croston,6.842636760663129,2.751012321538246
21287,2012-01-02,10.212890687556907,Statistical,Croston,6.842636760663129,2.751012321538246
21287,2012-01-09,10.212890687556907,Statistical,Croston,6.842636760663129,2.751012321538246
21287,2012-01-16,10.212890687556907,Statistical,Croston,6.842636760663129,2.751012321538246
21287,2012-01-23,10.212890687556907,Statistical,Croston,6.842636760663129,2.751012321538246
21287,2012-01-30,10.212890687556907,Statistical,Croston,6.842636760663129,2.751012321538246
21287,2012-02-06,10.212890687556907,Statistical,Croston,6.842636760663129,2.751012321538246
21287,2012-02-13,10.212890687556907,Statistical,Croston,6.842636760663129,2.751012321538246
21287,2012-02-20,10.212890687556907,Statistical,Croston,6.842636760663129,2.751012321538246
21287,2012-02-27,10.212890687556907,Statistical,Croston,6.842636760663129,2.751012321538246
21288,2011-12-12,0.0,Statistical,Naive,0.0,0.0
21288,2011-12-19,0.0,Statistical,Naive,0.0,0.0
21288,2011-12-26,0.0,Statistical,Naive,0.0,0.0
21288,2012-01-02,0.0,Statistical,Naive,0.0,0.0
21288,2012-01-09,0.0,Statistical,Naive,0.0,0.0
21288,2012-01-16,0.0,Statistical,Naive,0.0,0.0
21288,2012-01-23,0.0,Statistical,Naive,0.0,0.0
21288,2012-01-30,0.0,Statistical,Naive,0.0,0.0
21288,2012-02-06,0.0,Statistical,Naive,0.0,0.0
21288,2012-02-13,0.0,Statistical,Naive,0.0,0.0
21288,2012-02-20,0.0,Statistical,Naive,0.0,0.0
21288,2012-02-27,0.0,Statistical,Naive,0.0,0.0
21289,2011-12-12,1.9644519882716727,ML,HistGBR,2.2975903046160773,0.8087566983548301
21289,2011-12-19,1.2794306344084538,ML,HistGBR,1.496400746160221,0.526736261224984
21289,2011-12-26,1.3769330058990497,ML,HistGBR,1.610437894816097,0.566877581307781
21289,2012-01-02,3.782435490418802,ML,HistGBR,4.423873509002324,1.5572129312575447
21289,2012-01-09,3.1717654084943803,ML,HistGBR,3.7096439590182193,1.3058026029879348
21289,2012-01-16,3.642074768222478,ML,HistGBR,4.259709947666874,1.4994270067656605
21289,2012-01-23,4.197192655449168,ML,HistGBR,4.908966576602423,1.727966727945692
21289,2012-01-30,4.712692344698149,ML,HistGBR,5.511886421486544,1.9401958020941257
21289,2012-02-06,4.521953464708165,ML,HistGBR,5.288801406431592,1.8616693999475826
21289,2012-02-13,4.716648416616862,ML,HistGBR,5.516513377268138,1.941824500419427
21289,2012-02-20,4.798225818381637,ML,HistGBR,5.611924946748856,1.9754095768201438
21289,2012-02-27,4.802884870145664,ML,HistGBR,5.6173740960412,1.9773276890186782
21291,2011-12-12,0.0,Statistical,Naive,0.0,0.0
21291,2011-12-19,0.0,Statistical,Naive,0.0,0.0
21291,2011-12-26,0.0,Statistical,Naive,0.0,0.0
21291,2012-01-02,0.0,Statistical,Naive,0.0,0.0
21291,2012-01-09,0.0,Statistical,Naive,0.0,0.0
21291,2012-01-16,0.0,Statistical,Naive,0.0,0.0
21291,2012-01-23,0.0,Statistical,Naive,0.0,0.0
21291,2012-01-30,0.0,Statistical,Naive,0.0,0.0
21291,2012-02-06,0.0,Statistical,Naive,0.0,0.0
21291,2012-02-13,0.0,Statistical,Naive,0.0,0.0
21291,2012-02-20,0.0,Statistical,Naive,0.0,0.0
21291,2012-02-27,0.0,Statistical,Naive,0.0,0.0
21292,2011-12-12,2.318708490385234,ML,RandomForest,1.5214294940758497,0.5325003229265473
21292,2011-12-19,1.160470644627157,ML,RandomForest,0.7614472768207422,0.2665065468872597
21292,2011-12-26,0.1987664413504694,ML,RandomForest,0.13042136497842335,0.04564747774244817
21292,2012-01-02,3.870507649360321,ML,RandomForest,2.5396484806956563,0.8888769682434796
21292,2012-01-09,3.7411700545462443,ML,RandomForest,2.4547831204061126,0.8591740921421392
21292,2012-01-16,4.401817766999496,ML,RandomForest,2.8882696578850537,1.0108943802597687
21292,2012-01-23,5.036819547725788,ML,RandomForest,3.3049285186231514,1.1567249815181027
21292,2012-01-30,7.775065697900731,ML,RandomForest,5.101639261776402,1.7855737416217405
21292,2012-02-06,6.392029794763513,ML,RandomForest,4.194154934564058,1.4679542270974202
21292,2012-02-13,6.621621459201174,ML,RandomForest,4.344802388229693,1.5206808358803923
21292,2012-02-20,7.713018285028428,ML,RandomForest,5.0609266131763455,1.7713243146117206
21292,2012-02-27,7.613655606174793,ML,RandomForest,4.995729409282383,1.7485052932488336
21293,2011-12-12,2.146473959724585,ML,RandomForest,4.705656321705306,1.581102475432946
21293,2011-12-19,2.0213263164939623,ML,RandomForest,4.431298556568355,1.4889181525763455
21293,2011-12-26,1.1406942888096252,ML,RandomForest,2.5007129795131013,0.8402405981112099
21293,2012-01-02,2.5431359930232413,ML,RandomForest,5.575247679250497,1.8732855321699784
21293,2012-01-09,3.330332440092565,ML,RandomForest,7.3009969811665645,2.4531380132469107
21293,2012-01-16,3.5535298601176892,ML,RandomForest,7.79030659788528,2.6175462473711444
21293,2012-01-23,3.5911890417904733,ML,RandomForest,7.872865794797933,2.6452861717694156
21293,2012-01-30,4.643688751953064,ML,RandomForest,10.180232204849831,3.4205622423647717
21293,2012-02-06,5.547114093557106,ML,RandomForest,12.160786942375418,4.086029455469134
21293,2012-02-13,4.426191473093538,ML,RandomForest,9.703418852150062,3.26035275813285
21293,2012-02-20,4.068566154795146,ML,RandomForest,8.919406620262269,2.996924323104626
21293,2012-02-27,5.985985142911493,ML,RandomForest,13.122911974664605,4.409303865291982
21294,2011-12-12,0.0,Statistical,Naive,0.0,0.0
21294,2011-12-19,0.0,Statistical,Naive,0.0,0.0
21294,2011-12-26,0.0,Statistical,Naive,0.0,0.0
21294,2012-01-02,0.0,Statistical,Naive,0.0,0.0
21294,2012-01-09,0.0,Statistical,Naive,0.0,0.0
21294,2012-01-16,0.0,Statistical,Naive,0.0,0.0
21294,2012-01-23,0.0,Statistical,Naive,0.0,0.0
21294,2012-01-30,0.0,Statistical,Naive,0.0,0.0
21294,2012-02-06,0.0,Statistical,Naive,0.0,0.0
21294,2012-02-13,0.0,Statistical,Naive,0.0,0.0
21294,2012-02-20,0.0,Statistical,Naive,0.0,0.0
21294,2012-02-27,0.0,Statistical,Naive,0.0,0.0
21306,2011-12-12,6.75,Statistical,MA8,6.080625,2.3837062500000004
21306,2011-12-19,6.75,Statistical,MA8,6.080625,2.3837062500000004
21306,2011-12-26,6.75,Statistical,MA8,6.080625,2.3837062500000004
